Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,Email,ExpiryWithinDays
540599,22386,JUMBO BAG PINK POLKADOT,11,2011-03-10 10:38:00,2.08,10062,United Kingdom,customer_10062@example.com,
540599,21212,PACK OF 72 RETROSPOT CAKE CASES,7,2011-03-10 10:38:00,0.61,10062,United Kingdom,customer_10062@example.com,15
540386,22698,PINK REGENCY TEACUP AND SAUCER,46,2011-03-10 17:27:00,2.8,10024,EIRE,customer_10024@example.com,
540386,21034,REX CASH+CARRY JUMBO SHOPPER,37,2011-03-10 17:27:00,1.0,10024,EIRE,customer_10024@example.com,
540386,85099B,JUMBO BAG RED RETROSPOT,36,2011-03-10 17:27:00,1.98,10024,EIRE,customer_10024@example.com,
540386,22197,POPCORN HOLDER,17,2011-03-10 17:27:00,0.77,10024,EIRE,customer_10024@example.com,2
540532,22960,JAM MAKING SET WITH JARS,6,2011-03-11 10:17:00,4.46,10047,United Kingdom,customer_10047@example.com,15
540387,20728,LUNCH BAG CARS BLUE,12,2011-03-11 14:50:00,1.73,10024,EIRE,customer_10024@example.com,15
540387,21931,JUMBO STORAGE BAG SUKI,9,2011-03-11 14:50:00,1.98,10024,EIRE,customer_10024@example.com,
540387,82482,WOODEN PICTURE FRAME WHITE FINISH,22,2011-03-11 14:50:00,2.42,10024,EIRE,customer_10024@example.com,
540387,22383,LUNCH BAG SUKI DESIGN,9,2011-03-11 14:50:00,1.81,10024,EIRE,customer_10024@example.com,15
540324,22697,GREEN REGENCY TEACUP AND SAUCER,45,2011-03-11 17:19:00,2.8,10018,France,customer_10018@example.com,
540324,22720,SET OF 3 CAKE TINS PANTRY DESIGN,18,2011-03-11 17:19:00,4.7,10018,France,customer_10018@example.com,
540324,21754,HOME BUILDING BLOCK WORD,47,2011-03-11 17:19:00,5.65,10018,France,customer_10018@example.com,
540324,82482,WOODEN PICTURE FRAME WHITE FINISH,46,2011-03-11 17:19:00,2.81,10018,France,customer_10018@example.com,
540324,22698,PINK REGENCY TEACUP AND SAUCER,28,2011-03-11 17:19:00,2.95,10018,France,customer_10018@example.com,
540155,22698,PINK REGENCY TEACUP AND SAUCER,8,2011-03-12 09:35:00,2.66,10009,United Kingdom,customer_10009@example.com,
540155,22699,ROSES REGENCY TEACUP AND SAUCER,31,2011-03-12 09:35:00,2.66,10009,United Kingdom,customer_10009@example.com,
540155,22383,LUNCH BAG SUKI DESIGN,43,2011-03-12 09:35:00,1.57,10009,United Kingdom,customer_10009@example.com,15
540155,21034,REX CASH+CARRY JUMBO SHOPPER,6,2011-03-12 09:35:00,0.95,10009,United Kingdom,customer_10009@example.com,
540417,22386,JUMBO BAG PINK POLKADOT,48,2011-03-12 12:06:00,2.18,10028,United Kingdom,customer_10028@example.com,
540418,20727,LUNCH BAG BLACK SKULL.,6,2011-03-12 13:03:00,1.48,10028,United Kingdom,customer_10028@example.com,15
540418,22697,GREEN REGENCY TEACUP AND SAUCER,11,2011-03-12 13:03:00,3.1,10028,United Kingdom,customer_10028@example.com,
540418,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,47,2011-03-12 13:03:00,1.98,10028,United Kingdom,customer_10028@example.com,
540100,47566,PARTY BUNTING,16,2011-03-12 15:09:00,5.45,10006,United Kingdom,customer_10006@example.com,
540100,21733,RED HANGING HEART T-LIGHT HOLDER,8,2011-03-12 15:09:00,3.1,10006,United Kingdom,customer_10006@example.com,90
540561,20728,LUNCH BAG CARS BLUE,3,2011-03-13 11:02:00,1.73,10052,United Kingdom,customer_10052@example.com,15
540561,22423,REGENCY CAKESTAND 3 TIER,8,2011-03-13 11:02:00,13.39,10052,United Kingdom,customer_10052@example.com,
540561,22386,JUMBO BAG PINK POLKADOT,2,2011-03-13 11:02:00,1.98,10052,United Kingdom,customer_10052@example.com,
540033,22423,REGENCY CAKESTAND 3 TIER,24,2011-03-13 11:17:00,14.03,10003,France,customer_10003@example.com,
540325,22086,PAPER CHAIN KIT 50'S CHRISTMAS,43,2011-03-13 11:32:00,3.1,10018,France,customer_10018@example.com,
540325,22720,SET OF 3 CAKE TINS PANTRY DESIGN,48,2011-03-13 11:32:00,5.45,10018,France,customer_10018@example.com,
540325,20725,LUNCH BAG RED RETROSPOT,40,2011-03-13 11:32:00,1.73,10018,France,customer_10018@example.com,90
540325,22178,VICTORIAN GLASS HANGING T-LIGHT,33,2011-03-13 11:32:00,1.25,10018,France,customer_10018@example.com,-4
540325,22697,GREEN REGENCY TEACUP AND SAUCER,41,2011-03-13 11:32:00,2.95,10018,France,customer_10018@example.com,
540195,22178,VICTORIAN GLASS HANGING T-LIGHT,36,2011-03-13 12:28:00,1.12,10011,United Kingdom,customer_10011@example.com,-4
540195,22666,RECIPE BOX PANTRY DESIGN,28,2011-03-13 12:28:00,2.8,10011,United Kingdom,customer_10011@example.com,
540195,22960,JAM MAKING SET WITH JARS,38,2011-03-13 12:28:00,4.68,10011,United Kingdom,customer_10011@example.com,15
540562,47566,PARTY BUNTING,9,2011-03-13 12:56:00,5.45,10052,United Kingdom,customer_10052@example.com,
540562,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2011-03-13 12:56:00,2.29,10052,United Kingdom,customer_10052@example.com,
540196,20725,LUNCH BAG RED RETROSPOT,28,2011-03-13 15:58:00,1.57,10011,United Kingdom,customer_10011@example.com,90
540135,22383,LUNCH BAG SUKI DESIGN,44,2011-03-13 17:53:00,1.48,10008,United Kingdom,customer_10008@example.com,15
540135,21931,JUMBO STORAGE BAG SUKI,7,2011-03-13 17:53:00,2.18,10008,United Kingdom,customer_10008@example.com,
540135,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,27,2011-03-13 17:53:00,0.29,10008,United Kingdom,customer_10008@example.com,
540135,22697,GREEN REGENCY TEACUP AND SAUCER,32,2011-03-13 17:53:00,2.66,10008,United Kingdom,customer_10008@example.com,
540135,22386,JUMBO BAG PINK POLKADOT,25,2011-03-13 17:53:00,2.29,10008,United Kingdom,customer_10008@example.com,
540156,21754,HOME BUILDING BLOCK WORD,36,2011-03-14 10:34:00,5.36,10009,United Kingdom,customer_10009@example.com,
540357,22697,GREEN REGENCY TEACUP AND SAUCER,27,2011-03-14 11:23:00,3.1,10021,United Kingdom,customer_10021@example.com,
540357,21733,RED HANGING HEART T-LIGHT HOLDER,36,2011-03-14 11:23:00,2.66,10021,United Kingdom,customer_10021@example.com,90
540357,20725,LUNCH BAG RED RETROSPOT,36,2011-03-14 11:23:00,1.73,10021,United Kingdom,customer_10021@example.com,90
540357,22699,ROSES REGENCY TEACUP AND SAUCER,43,2011-03-14 11:23:00,2.8,10021,United Kingdom,customer_10021@example.com,
540357,20727,LUNCH BAG BLACK SKULL.,47,2011-03-14 11:23:00,1.57,10021,United Kingdom,customer_10021@example.com,15
540116,22423,REGENCY CAKESTAND 3 TIER,34,2011-03-14 14:23:00,12.75,10007,United Kingdom,customer_10007@example.com,
540116,22386,JUMBO BAG PINK POLKADOT,29,2011-03-14 14:23:00,2.18,10007,United Kingdom,customer_10007@example.com,
540116,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,42,2011-03-14 14:23:00,1.87,10007,United Kingdom,customer_10007@example.com,
540116,22197,POPCORN HOLDER,39,2011-03-14 14:23:00,0.81,10007,United Kingdom,customer_10007@example.com,2
540079,82482,WOODEN PICTURE FRAME WHITE FINISH,44,2011-03-14 15:22:00,2.55,10005,United Kingdom,customer_10005@example.com,
540079,21754,HOME BUILDING BLOCK WORD,28,2011-03-14 15:22:00,5.95,10005,United Kingdom,customer_10005@example.com,
540079,22698,PINK REGENCY TEACUP AND SAUCER,42,2011-03-14 15:22:00,2.66,10005,United Kingdom,customer_10005@example.com,
540079,22423,REGENCY CAKESTAND 3 TIER,19,2011-03-14 15:22:00,14.03,10005,United Kingdom,customer_10005@example.com,
540060,22722,SET OF 6 SPICE TINS PANTRY DESIGN,24,2011-03-14 16:16:00,4.15,10004,United Kingdom,customer_10004@example.com,45
540326,22960,JAM MAKING SET WITH JARS,9,2011-03-14 17:06:00,4.04,10018,France,customer_10018@example.com,15
C540157,21754,Manual Return / Cancel HOME BUILDING BLOCK WORD,-2,2011-03-15 01:34:00,5.95,10009,United Kingdom,customer_10009@example.com,
540546,21034,REX CASH+CARRY JUMBO SHOPPER,6,2011-03-15 12:27:00,1.0,10049,United Kingdom,customer_10049@example.com,
540546,21733,RED HANGING HEART T-LIGHT HOLDER,11,2011-03-15 12:27:00,2.66,10049,United Kingdom,customer_10049@example.com,90
540197,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,34,2011-03-15 16:50:00,0.26,10011,United Kingdom,customer_10011@example.com,
540197,22138,BAKING SET 9 PIECE RETROSPOT,36,2011-03-15 16:50:00,4.95,10011,United Kingdom,customer_10011@example.com,90
540573,21212,PACK OF 72 RETROSPOT CAKE CASES,9,2011-03-16 09:04:00,0.58,10055,United Kingdom,customer_10055@example.com,15
540573,22666,RECIPE BOX PANTRY DESIGN,2,2011-03-16 09:04:00,3.25,10055,United Kingdom,customer_10055@example.com,
540101,22666,RECIPE BOX PANTRY DESIGN,35,2011-03-16 12:28:00,3.1,10006,United Kingdom,customer_10006@example.com,
540101,21034,REX CASH+CARRY JUMBO SHOPPER,42,2011-03-16 12:28:00,0.95,10006,United Kingdom,customer_10006@example.com,
540101,22698,PINK REGENCY TEACUP AND SAUCER,18,2011-03-16 12:28:00,3.1,10006,United Kingdom,customer_10006@example.com,
540101,22178,VICTORIAN GLASS HANGING T-LIGHT,25,2011-03-16 12:28:00,1.19,10006,United Kingdom,customer_10006@example.com,-4
540101,22383,LUNCH BAG SUKI DESIGN,40,2011-03-16 12:28:00,1.57,10006,United Kingdom,customer_10006@example.com,15
540423,21931,JUMBO STORAGE BAG SUKI,34,2011-03-16 17:13:00,2.18,10029,Germany,customer_10029@example.com,
540423,21754,HOME BUILDING BLOCK WORD,6,2011-03-16 17:13:00,6.25,10029,Germany,customer_10029@example.com,
540423,22698,PINK REGENCY TEACUP AND SAUCER,24,2011-03-16 17:13:00,2.66,10029,Germany,customer_10029@example.com,
540423,22178,VICTORIAN GLASS HANGING T-LIGHT,29,2011-03-16 17:13:00,1.25,10029,Germany,customer_10029@example.com,-4
540637,20728,LUNCH BAG CARS BLUE,10,2011-03-16 17:57:00,1.73,10069,Germany,customer_10069@example.com,15
540637,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-03-16 17:57:00,2.29,10069,Germany,customer_10069@example.com,25
540214,22197,POPCORN HOLDER,30,2011-03-17 12:48:00,0.89,10012,United Kingdom,customer_10012@example.com,2
540214,22386,JUMBO BAG PINK POLKADOT,10,2011-03-17 12:48:00,2.18,10012,United Kingdom,customer_10012@example.com,
540214,22086,PAPER CHAIN KIT 50'S CHRISTMAS,31,2011-03-17 12:48:00,2.66,10012,United Kingdom,customer_10012@example.com,
540214,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,46,2011-03-17 12:48:00,0.29,10012,United Kingdom,customer_10012@example.com,
540639,22383,LUNCH BAG SUKI DESIGN,8,2011-03-17 14:10:00,1.57,10069,Germany,customer_10069@example.com,15
540639,22961,JAM MAKING SET PRINTED,5,2011-03-17 14:10:00,1.38,10069,Germany,customer_10069@example.com,-4
540639,21212,PACK OF 72 RETROSPOT CAKE CASES,9,2011-03-17 14:10:00,0.5,10069,Germany,customer_10069@example.com,15
540256,22386,JUMBO BAG PINK POLKADOT,14,2011-03-17 14:45:00,2.08,10014,United Kingdom,customer_10014@example.com,
540256,20725,LUNCH BAG RED RETROSPOT,33,2011-03-17 14:45:00,1.57,10014,United Kingdom,customer_10014@example.com,90
540256,22383,LUNCH BAG SUKI DESIGN,17,2011-03-17 14:45:00,1.65,10014,United Kingdom,customer_10014@example.com,15
540256,22720,SET OF 3 CAKE TINS PANTRY DESIGN,47,2011-03-17 14:45:00,5.2,10014,United Kingdom,customer_10014@example.com,
540638,21034,REX CASH+CARRY JUMBO SHOPPER,6,2011-03-17 15:20:00,0.9,10069,Germany,customer_10069@example.com,
540638,20725,LUNCH BAG RED RETROSPOT,12,2011-03-17 15:20:00,1.48,10069,Germany,customer_10069@example.com,90
540638,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,9,2011-03-17 15:20:00,0.3,10069,Germany,customer_10069@example.com,
540582,47566,PARTY BUNTING,12,2011-03-17 16:16:00,5.45,10057,United Kingdom,customer_10057@example.com,
540582,85099B,JUMBO BAG RED RETROSPOT,11,2011-03-17 16:16:00,1.87,10057,United Kingdom,customer_10057@example.com,
540034,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2011-03-18 11:40:00,2.55,10003,France,customer_10003@example.com,25
540034,20725,LUNCH BAG RED RETROSPOT,36,2011-03-18 11:40:00,1.65,10003,France,customer_10003@example.com,90
540034,22386,JUMBO BAG PINK POLKADOT,22,2011-03-18 11:40:00,1.87,10003,France,customer_10003@example.com,
540034,82482,WOODEN PICTURE FRAME WHITE FINISH,34,2011-03-18 11:40:00,2.68,10003,France,customer_10003@example.com,
540169,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,29,2011-03-18 13:16:00,0.28,10010,United Kingdom,customer_10010@example.com,
540169,22722,SET OF 6 SPICE TINS PANTRY DESIGN,26,2011-03-18 13:16:00,4.15,10010,United Kingdom,customer_10010@example.com,45
540169,22138,BAKING SET 9 PIECE RETROSPOT,12,2011-03-18 13:16:00,5.2,10010,United Kingdom,customer_10010@example.com,90
540237,20727,LUNCH BAG BLACK SKULL.,40,2011-03-18 13:47:00,1.57,10013,United Kingdom,customer_10013@example.com,15
540237,22666,RECIPE BOX PANTRY DESIGN,15,2011-03-18 13:47:00,2.8,10013,United Kingdom,customer_10013@example.com,
540237,21212,PACK OF 72 RETROSPOT CAKE CASES,32,2011-03-18 13:47:00,0.5,10013,United Kingdom,customer_10013@example.com,15
540237,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,28,2011-03-18 13:47:00,0.32,10013,United Kingdom,customer_10013@example.com,
540237,22386,JUMBO BAG PINK POLKADOT,20,2011-03-18 13:47:00,1.87,10013,United Kingdom,customer_10013@example.com,
540433,20725,LUNCH BAG RED RETROSPOT,21,2011-03-18 14:09:00,1.48,10030,United Kingdom,customer_10030@example.com,90
540475,21034,REX CASH+CARRY JUMBO SHOPPER,8,2011-03-18 16:58:00,0.9,10037,EIRE,customer_10037@example.com,
540475,22423,REGENCY CAKESTAND 3 TIER,11,2011-03-18 16:58:00,12.11,10037,EIRE,customer_10037@example.com,
540017,22961,JAM MAKING SET PRINTED,35,2011-03-19 11:45:00,1.59,10002,United Kingdom,customer_10002@example.com,-4
540017,84879,ASSORTED COLOUR BIRD ORNAMENT,27,2011-03-19 11:45:00,1.77,10002,United Kingdom,customer_10002@example.com,90
540136,22386,JUMBO BAG PINK POLKADOT,16,2011-03-19 12:46:00,2.18,10008,United Kingdom,customer_10008@example.com,
540117,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2011-03-19 14:41:00,2.81,10007,United Kingdom,customer_10007@example.com,25
540117,20727,LUNCH BAG BLACK SKULL.,37,2011-03-19 14:41:00,1.57,10007,United Kingdom,customer_10007@example.com,15
540117,20725,LUNCH BAG RED RETROSPOT,30,2011-03-19 14:41:00,1.81,10007,United Kingdom,customer_10007@example.com,90
540035,22960,JAM MAKING SET WITH JARS,10,2011-03-19 16:07:00,4.46,10003,France,customer_10003@example.com,15
540476,22666,RECIPE BOX PANTRY DESIGN,12,2011-03-19 17:57:00,3.1,10037,EIRE,customer_10037@example.com,
540476,21034,REX CASH+CARRY JUMBO SHOPPER,9,2011-03-19 17:57:00,0.85,10037,EIRE,customer_10037@example.com,
540313,82482,WOODEN PICTURE FRAME WHITE FINISH,13,2011-03-20 13:53:00,2.42,10017,United Kingdom,customer_10017@example.com,
540313,21034,REX CASH+CARRY JUMBO SHOPPER,12,2011-03-20 13:53:00,0.9,10017,United Kingdom,customer_10017@example.com,
540313,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,9,2011-03-20 13:53:00,0.28,10017,United Kingdom,customer_10017@example.com,
540313,22697,GREEN REGENCY TEACUP AND SAUCER,47,2011-03-20 13:53:00,3.1,10017,United Kingdom,customer_10017@example.com,
540080,21212,PACK OF 72 RETROSPOT CAKE CASES,29,2011-03-20 16:14:00,0.61,10005,United Kingdom,customer_10005@example.com,15
540018,22960,JAM MAKING SET WITH JARS,42,2011-03-21 12:53:00,3.83,10002,United Kingdom,customer_10002@example.com,15
540018,22722,SET OF 6 SPICE TINS PANTRY DESIGN,36,2011-03-21 12:53:00,4.15,10002,United Kingdom,customer_10002@example.com,45
540018,22178,VICTORIAN GLASS HANGING T-LIGHT,28,2011-03-21 12:53:00,1.12,10002,United Kingdom,customer_10002@example.com,-4
540018,22386,JUMBO BAG PINK POLKADOT,30,2011-03-21 12:53:00,2.08,10002,United Kingdom,customer_10002@example.com,
540477,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-03-21 14:35:00,2.55,10037,EIRE,customer_10037@example.com,25
540477,85099B,JUMBO BAG RED RETROSPOT,3,2011-03-21 14:35:00,1.87,10037,EIRE,customer_10037@example.com,
540477,22386,JUMBO BAG PINK POLKADOT,1,2011-03-21 14:35:00,2.08,10037,EIRE,customer_10037@example.com,
540102,21733,RED HANGING HEART T-LIGHT HOLDER,29,2011-03-21 15:32:00,3.1,10006,United Kingdom,customer_10006@example.com,90
540102,22961,JAM MAKING SET PRINTED,14,2011-03-21 15:32:00,1.59,10006,United Kingdom,customer_10006@example.com,-4
540102,47566,PARTY BUNTING,9,2011-03-21 15:32:00,4.95,10006,United Kingdom,customer_10006@example.com,
540102,21034,REX CASH+CARRY JUMBO SHOPPER,13,2011-03-21 15:32:00,1.04,10006,United Kingdom,customer_10006@example.com,
540102,85099B,JUMBO BAG RED RETROSPOT,12,2011-03-21 15:32:00,2.29,10006,United Kingdom,customer_10006@example.com,
540198,22383,LUNCH BAG SUKI DESIGN,13,2011-03-21 16:20:00,1.48,10011,United Kingdom,customer_10011@example.com,15
540257,21034,REX CASH+CARRY JUMBO SHOPPER,30,2011-03-21 17:44:00,0.9,10014,United Kingdom,customer_10014@example.com,
540257,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-03-21 17:44:00,0.55,10014,United Kingdom,customer_10014@example.com,15
540257,22699,ROSES REGENCY TEACUP AND SAUCER,42,2011-03-21 17:44:00,2.66,10014,United Kingdom,customer_10014@example.com,
540257,22386,JUMBO BAG PINK POLKADOT,42,2011-03-21 17:44:00,2.18,10014,United Kingdom,customer_10014@example.com,
540257,20727,LUNCH BAG BLACK SKULL.,17,2011-03-21 17:44:00,1.57,10014,United Kingdom,customer_10014@example.com,15
C540199,22383,Manual Return / Cancel LUNCH BAG SUKI DESIGN,-1,2011-03-22 04:20:00,1.65,10011,United Kingdom,customer_10011@example.com,
540200,47566,PARTY BUNTING,41,2011-03-22 11:59:00,4.95,10011,United Kingdom,customer_10011@example.com,
540200,22138,BAKING SET 9 PIECE RETROSPOT,16,2011-03-22 11:59:00,5.45,10011,United Kingdom,customer_10011@example.com,90
540526,21034,REX CASH+CARRY JUMBO SHOPPER,7,2011-03-22 13:21:00,1.04,10046,United Kingdom,customer_10046@example.com,
540526,20728,LUNCH BAG CARS BLUE,5,2011-03-22 13:21:00,1.48,10046,United Kingdom,customer_10046@example.com,15
540517,22197,POPCORN HOLDER,2,2011-03-22 13:31:00,0.94,10044,United Kingdom,customer_10044@example.com,2
540081,21034,REX CASH+CARRY JUMBO SHOPPER,45,2011-03-22 13:36:00,1.04,10005,United Kingdom,customer_10005@example.com,
540081,22961,JAM MAKING SET PRINTED,47,2011-03-22 13:36:00,1.59,10005,United Kingdom,customer_10005@example.com,-4
540315,22699,ROSES REGENCY TEACUP AND SAUCER,48,2011-03-22 14:00:00,2.95,10017,United Kingdom,customer_10017@example.com,
540315,22386,JUMBO BAG PINK POLKADOT,33,2011-03-22 14:00:00,1.87,10017,United Kingdom,customer_10017@example.com,
540315,22178,VICTORIAN GLASS HANGING T-LIGHT,39,2011-03-22 14:00:00,1.25,10017,United Kingdom,customer_10017@example.com,-4
540315,20727,LUNCH BAG BLACK SKULL.,36,2011-03-22 14:00:00,1.57,10017,United Kingdom,customer_10017@example.com,15
540315,22698,PINK REGENCY TEACUP AND SAUCER,45,2011-03-22 14:00:00,3.25,10017,United Kingdom,customer_10017@example.com,
C540258,21034,Manual Return / Cancel REX CASH+CARRY JUMBO SHOPPER,-3,2011-03-22 14:44:00,0.95,10014,United Kingdom,customer_10014@example.com,
540554,47566,PARTY BUNTING,1,2011-03-22 16:31:00,4.46,10051,EIRE,customer_10051@example.com,
540314,22666,RECIPE BOX PANTRY DESIGN,14,2011-03-22 16:51:00,2.66,10017,United Kingdom,customer_10017@example.com,
540314,22960,JAM MAKING SET WITH JARS,8,2011-03-22 16:51:00,4.46,10017,United Kingdom,customer_10017@example.com,15
540314,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,32,2011-03-22 16:51:00,1.87,10017,United Kingdom,customer_10017@example.com,
540314,22699,ROSES REGENCY TEACUP AND SAUCER,45,2011-03-22 16:51:00,2.95,10017,United Kingdom,customer_10017@example.com,
540314,47566,PARTY BUNTING,37,2011-03-22 16:51:00,5.2,10017,United Kingdom,customer_10017@example.com,
540485,47566,PARTY BUNTING,2,2011-03-23 10:17:00,4.95,10039,Germany,customer_10039@example.com,
540158,21212,PACK OF 72 RETROSPOT CAKE CASES,30,2011-03-23 11:49:00,0.58,10009,United Kingdom,customer_10009@example.com,15
540158,22722,SET OF 6 SPICE TINS PANTRY DESIGN,48,2011-03-23 11:49:00,3.56,10009,United Kingdom,customer_10009@example.com,45
540158,22960,JAM MAKING SET WITH JARS,14,2011-03-23 11:49:00,4.68,10009,United Kingdom,customer_10009@example.com,15
540158,22666,RECIPE BOX PANTRY DESIGN,13,2011-03-23 11:49:00,2.95,10009,United Kingdom,customer_10009@example.com,
540614,21212,PACK OF 72 RETROSPOT CAKE CASES,12,2011-03-23 13:37:00,0.61,10065,United Kingdom,customer_10065@example.com,15
540614,47566,PARTY BUNTING,4,2011-03-23 13:37:00,5.45,10065,United Kingdom,customer_10065@example.com,
540118,85099B,JUMBO BAG RED RETROSPOT,18,2011-03-23 13:45:00,2.18,10007,United Kingdom,customer_10007@example.com,
540118,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,14,2011-03-23 13:45:00,1.87,10007,United Kingdom,customer_10007@example.com,
540118,22383,LUNCH BAG SUKI DESIGN,34,2011-03-23 13:45:00,1.48,10007,United Kingdom,customer_10007@example.com,15
540118,22697,GREEN REGENCY TEACUP AND SAUCER,34,2011-03-23 13:45:00,2.8,10007,United Kingdom,customer_10007@example.com,
540281,22699,ROSES REGENCY TEACUP AND SAUCER,21,2011-03-23 17:25:00,2.66,10015,United Kingdom,customer_10015@example.com,
C540486,47566,Manual Return / Cancel PARTY BUNTING,-1,2011-03-24 07:17:00,4.95,10039,Germany,customer_10039@example.com,
540238,22178,VICTORIAN GLASS HANGING T-LIGHT,25,2011-03-24 09:21:00,1.31,10013,United Kingdom,customer_10013@example.com,-4
540170,22197,POPCORN HOLDER,43,2011-03-24 09:36:00,0.94,10010,United Kingdom,customer_10010@example.com,2
540170,22698,PINK REGENCY TEACUP AND SAUCER,22,2011-03-24 09:36:00,2.66,10010,United Kingdom,customer_10010@example.com,
540555,20728,LUNCH BAG CARS BLUE,8,2011-03-24 13:13:00,1.81,10051,EIRE,customer_10051@example.com,15
540555,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-03-24 13:13:00,4.46,10051,EIRE,customer_10051@example.com,
540019,20727,LUNCH BAG BLACK SKULL.,48,2011-03-24 15:34:00,1.65,10002,United Kingdom,customer_10002@example.com,15
540019,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,16,2011-03-24 15:34:00,0.3,10002,United Kingdom,customer_10002@example.com,
540019,21034,REX CASH+CARRY JUMBO SHOPPER,23,2011-03-24 15:34:00,0.9,10002,United Kingdom,customer_10002@example.com,
540019,22722,SET OF 6 SPICE TINS PANTRY DESIGN,30,2011-03-24 15:34:00,3.56,10002,United Kingdom,customer_10002@example.com,45
540019,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,37,2011-03-24 15:34:00,2.18,10002,United Kingdom,customer_10002@example.com,
540640,20727,LUNCH BAG BLACK SKULL.,12,2011-03-25 13:36:00,1.48,10069,Germany,customer_10069@example.com,15
540640,21034,REX CASH+CARRY JUMBO SHOPPER,12,2011-03-25 13:36:00,1.04,10069,Germany,customer_10069@example.com,
540487,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2011-03-26 12:34:00,4.95,10039,Germany,customer_10039@example.com,
540487,21931,JUMBO STORAGE BAG SUKI,3,2011-03-26 12:34:00,2.08,10039,Germany,customer_10039@example.com,
540424,20727,LUNCH BAG BLACK SKULL.,38,2011-03-26 17:08:00,1.81,10029,Germany,customer_10029@example.com,15
540424,22383,LUNCH BAG SUKI DESIGN,23,2011-03-26 17:08:00,1.48,10029,Germany,customer_10029@example.com,15
540424,85123A,WHITE HANGING HEART T-LIGHT HOLDER,26,2011-03-26 17:08:00,2.42,10029,Germany,customer_10029@example.com,25
540566,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-03-27 10:28:00,1.77,10053,United Kingdom,customer_10053@example.com,90
540566,20727,LUNCH BAG BLACK SKULL.,1,2011-03-27 10:28:00,1.81,10053,United Kingdom,customer_10053@example.com,15
540020,22386,JUMBO BAG PINK POLKADOT,22,2011-03-28 11:39:00,1.87,10002,United Kingdom,customer_10002@example.com,
540020,22960,JAM MAKING SET WITH JARS,17,2011-03-28 11:39:00,4.46,10002,United Kingdom,customer_10002@example.com,15
540020,21754,HOME BUILDING BLOCK WORD,14,2011-03-28 11:39:00,6.25,10002,United Kingdom,customer_10002@example.com,
540020,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-03-28 11:39:00,2.29,10002,United Kingdom,customer_10002@example.com,25
540020,22699,ROSES REGENCY TEACUP AND SAUCER,26,2011-03-28 11:39:00,3.1,10002,United Kingdom,customer_10002@example.com,
540628,22138,BAKING SET 9 PIECE RETROSPOT,9,2011-03-28 12:18:00,5.45,10067,United Kingdom,customer_10067@example.com,90
540628,20728,LUNCH BAG CARS BLUE,1,2011-03-28 12:18:00,1.48,10067,United Kingdom,customer_10067@example.com,15
540628,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,6,2011-03-28 12:18:00,0.32,10067,United Kingdom,customer_10067@example.com,
540021,20728,LUNCH BAG CARS BLUE,11,2011-03-28 14:21:00,1.65,10002,United Kingdom,customer_10002@example.com,15
540021,22178,VICTORIAN GLASS HANGING T-LIGHT,7,2011-03-28 14:21:00,1.31,10002,United Kingdom,customer_10002@example.com,-4
540021,21733,RED HANGING HEART T-LIGHT HOLDER,9,2011-03-28 14:21:00,3.25,10002,United Kingdom,customer_10002@example.com,90
540021,22961,JAM MAKING SET PRINTED,20,2011-03-28 14:21:00,1.45,10002,United Kingdom,customer_10002@example.com,-4
540008,20725,LUNCH BAG RED RETROSPOT,33,2011-03-28 14:27:00,1.48,10001,United Kingdom,customer_10001@example.com,90
540008,22386,JUMBO BAG PINK POLKADOT,29,2011-03-28 14:27:00,1.98,10001,United Kingdom,customer_10001@example.com,
540008,22138,BAKING SET 9 PIECE RETROSPOT,22,2011-03-28 14:27:00,4.7,10001,United Kingdom,customer_10001@example.com,90
540008,22722,SET OF 6 SPICE TINS PANTRY DESIGN,48,2011-03-28 14:27:00,4.35,10001,United Kingdom,customer_10001@example.com,45
